Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
I,1.3875,1.075,0.3875,20.96445525,8.88756825,4.06815325,7.937860000000001,8
I,0.7,0.525,0.15,2.721552,1.247378,0.72291225,0.850485,5
I,1.1,0.85,0.2875,12.94154675,5.443104,2.93417325,3.685435,8
M,1.525,1.2125,0.4,32.16250775,12.85649825,7.597666,9.7805775,16
M,1.625,1.2375,0.4375,35.210079,16.839603,7.86698625,10.489315,11
M,1.6125,1.3125,0.4875,35.16755475,17.08057375,8.83086925,9.85145125,12
M,1.5625,1.2,0.4125,34.45881725,17.76096175,6.76135575,8.9300925,10
M,1.425,1.1125,0.3625,25.69882175,10.61688775,6.22271525,8.221355,10
M,1.575,1.2,0.375,34.0194,14.628342000000002,7.6827145,8.3064035,10
I,1.2,0.925,0.3,15.43630275,7.087375,2.90582375,4.252425,8
F,1.6125,1.275,0.4375,39.3947945,15.09610875,9.015141,11.311450500000001,10
I,0.8375,0.6125,0.2375,4.97533725,2.2963095,1.48834875,1.70097,6
I,0.525,0.35,0.1625,1.31825175,0.35436875,0.25514549999999997,0.29766975,7
I,0.7875,0.625,0.175,4.3941725,2.0695135,0.9355334999999999,1.2757275,3
I,1.125,0.875,0.275,12.813974,5.9533949999999995,2.4097075,3.685435,7
F,1.5625,1.25,0.4,31.071052,15.43630275,6.13766675,8.9300925,9
F,1.225,0.9625,0.4,18.07280625,6.19436575,3.86970675,7.087375,11
F,1.15,0.8625,0.3,12.2186345,5.74077375,2.4664064999999997,3.118445,8
M,1.625,1.275,0.4,33.40988575,16.499409,6.13766675,8.97261675,10
M,1.35,1.0875,0.4,25.51455,11.18387775,5.499803,6.19436575,8
I,0.875,0.6625,0.1875,5.8683464999999995,2.65067825,1.63009625,1.587572,6
I,0.925,0.7,0.225,6.577083999999999,3.27436725,1.1623295,1.74349425,6
I,1.025,0.75,0.2625,8.618248,3.6570855000000004,1.7293195,3.40194,9
I,1.2125,1.0375,0.3,18.58309725,7.35669525,3.9405805,5.5281525,9
F,1.5375,1.175,0.375,32.41765325,16.556108,6.3219385,8.6465975,8
F,1.6875,1.3,0.475,42.297453999999995,16.96717575,9.241937,15.26620575,10
F,1.6625,1.35,0.4125,34.74231225,14.38737125,8.391452000000001,10.20582,14
M,1.6875,1.325,0.425,42.03590875,20.97863,8.1363065,12.417081,11
M,1.4375,1.125,0.4,26.251637,11.80756675,5.5281525,6.9456275,9
I,1.425,1.1,0.4125,24.720764000000003,10.8578585,5.76912325,7.087375,10
F,1.5375,1.175,0.425,33.4807595,16.45688475,8.50485,8.618248,10
I,0.875,0.6625,0.225,5.59902625,2.0695135,1.757669,1.587572,4
M,1.375,1.1,0.325,22.41027975,9.62465525,4.309124,6.095142500000001,10
I,0.775,0.5625,0.1875,3.24601775,1.5025235000000001,0.8788345,1.13398,7
I,1.4125,1.1,0.375,24.4656185,12.3320325,4.2240755,6.747180999999999,9
M,1.2125,0.9625,0.3,15.762322,6.9456275,3.8838815,4.819415,8
M,1.3,1.0125,0.325,18.24290325,8.88756825,4.29494925,6.9456275,9
F,1.325,1.075,0.375,23.09066775,8.71747125,4.69184225,7.7961125,17
M,1.6,1.275,0.45,37.32211675,15.507176500000002,9.39785925,11.7650425,10
M,1.45,1.1875,0.375,26.09571475,10.8578585,4.7343665,8.221355,9
I,1.2125,0.8875,0.25,14.33067225,6.0384435,2.5231055000000002,3.9689300000000003,11
M,1.5625,1.2125,0.425,34.501341499999995,14.855138,6.0100940000000005,11.906789999999999,16
M,1.25,1.0,0.3375,19.447757,8.15048125,4.63514325,5.5281525,12
I,0.825,0.625,0.2,3.86970675,1.65844575,1.13398,1.48834875,7
M,1.475,1.15,0.4,27.45649075,12.23280925,6.1518415,8.221355,8
M,1.25,0.9625,0.2625,15.35125425,7.087375,2.87747425,4.3941725,9
M,1.525,1.2,0.4,34.3879435,15.94659375,6.8889285000000005,8.7032965,11
F,1.7375,1.3625,0.5,47.18774275,24.79163775,10.8578585,13.749507500000002,11
I,1.5,1.2,0.4375,30.40483875,11.651644500000002,7.6260155,9.2135875,13
I,0.8375,0.6375,0.2125,5.71242425,2.1262125,0.963883,1.70097,6
F,1.55,1.1875,0.4375,31.90736225,14.543293499999999,7.569316499999999,8.6465975,11
F,1.425,1.1125,0.375,24.919210500000002,10.77281,5.0462110000000004,7.7961125,9
F,1.6,1.25,0.4375,32.41765325,12.417081,8.221355,10.3475675,15
F,1.3875,1.05,0.375,23.51591025,10.98543125,4.422522,7.229122500000001,9
F,1.2625,1.025,0.375,18.257078,8.0796075,4.1106775,5.9533949999999995,8
M,1.375,1.0625,0.375,23.7285315,10.98543125,4.7910655,7.087375,9
I,0.8375,0.525,0.225,4.819415,2.02698925,0.850485,1.190679,7
F,1.6375,1.3125,0.475,38.51279575,15.46465225,7.38504475,13.324264999999999,12
I,1.2125,0.95,0.275,14.004653,6.066793,4.53592,4.1106775,7
I,1.2375,0.975,0.275,18.27125275,8.46232575,3.75630875,4.1673765,8
F,1.45,1.225,0.4,28.27862625,11.15552825,6.8605789999999995,9.355335,9
M,1.525,1.175,0.3625,28.02348075,12.757275,6.56290925,7.654364999999999,10
M,1.3625,1.0875,0.325,22.566202,9.62465525,4.847764499999999,6.747180999999999,8
I,0.675,0.5125,0.1625,2.721552,1.17650425,0.55281525,0.850485,7
M,1.4375,1.125,0.375,27.68328675,12.34620725,6.56290925,7.229122500000001,11
M,1.3875,1.0875,0.4,22.18405625,9.8372765,4.422522,6.80388,9
F,1.625,1.2875,0.4375,38.96638775,17.78931125,8.20718025,10.77281,12
M,1.5125,1.175,0.4125,34.8415355,14.911837,8.9300925,9.355335,9
F,1.8375,1.3625,0.5625,49.6399745,19.391057999999997,10.47514025,13.749507500000002,13
M,1.575,1.2625,0.5125,46.096287,19.220961,8.391452000000001,12.3320325,15
F,1.5375,1.2375,0.4125,30.94347925,14.04717725,7.01650125,8.9300925,10
M,1.175,0.9125,0.3125,14.798439000000002,6.78970525,3.4869885000000003,4.32329875,10
M,1.5875,1.2,0.425,36.7126025,17.73261225,7.200773,10.489315,8
M,1.525,1.175,0.375,31.978236,13.60776,6.81805475,8.788345,11
I,0.8375,0.625,0.225,6.39281225,2.7499015,1.13398,1.20485375,5
I,1.125,0.825,0.3,16.584457500000003,7.81028725,3.50116325,3.75630875,7
F,1.5125,1.2125,0.4625,37.779315999999994,13.65028425,7.200773,9.355335,16
M,1.65,1.2875,0.425,38.82464025,15.4504775,8.278054,10.914557499999999,10
M,1.525,1.2,0.4625,33.38153625,12.03436275,9.22776225,9.355335,9
M,1.425,1.0875,0.375,22.4244545,10.829509,3.9689300000000003,7.1724235,8
M,1.125,0.875,0.325,13.19669225,5.88252125,2.96252275,3.8271824999999997,6
F,1.45,1.125,0.375,26.54930675,12.34620725,6.25106475,7.087375,10
I,1.0375,0.7625,0.2375,8.674947,4.252425,1.7293195,2.4097075,7
I,1.1375,0.875,0.325,13.39513875,5.88252125,3.04757125,4.1673765,10
I,1.1875,0.9375,0.2625,13.11164375,5.14543425,3.07592075,4.0539785,9
I,1.3625,1.0625,0.375,23.530085,10.95708175,4.40834725,7.37087,8
I,1.0375,0.7625,0.25,9.4970825,4.762716,2.36718325,2.6932025,7
F,1.15,0.8875,0.3375,12.984071,5.443104,2.99087225,3.685435,7
M,1.6625,1.25,0.4375,36.3157095,17.9452335,7.29999625,10.0640725,12
I,1.2125,0.8875,0.25,14.571643,6.9456275,2.381358,3.3168915,9
F,1.2,0.95,0.3125,13.53688625,5.499803,3.5436875,4.1106775,8
I,1.15,0.8875,0.275,12.360382000000001,5.82582225,2.721552,3.40194,8
I,0.7,0.525,0.1875,3.64291075,1.60174675,0.83631025,1.00640725,6
I,0.9625,0.725,0.2375,8.674947,4.422522,1.6726205,2.08368825,7
M,1.5125,1.15,0.3625,26.43590875,10.3475675,6.08096775,8.221355,10
I,0.975,0.75,0.225,7.66853975,3.912231,1.7293195,2.2396105,7
F,1.55,1.2,0.4,32.10580875,14.35902175,5.51397775,9.63883,10
M,1.55,1.2125,0.3625,21.64484325,9.3269855,7.78193775,6.520385,8
I,0.7875,0.575,0.175,3.67126025,1.60174675,0.77961125,1.13398,7
M,1.375,1.075,0.425,22.29688175,7.824462,4.60679375,8.0796075,15
F,1.6,1.225,0.425,33.849303000000006,14.13222575,8.63242275,9.355335,13
M,1.675,1.3125,0.4875,41.900560999999996,17.08057375,9.9506745,10.6310625,10
F,1.6,1.2625,0.4125,33.40988575,13.42348825,6.95980225,9.7805775,15
I,0.6375,0.475,0.2,2.0695135,0.83631025,0.4252425,0.7087375,5
M,1.525,1.1875,0.425,30.43318825,12.3320325,6.61960825,8.60407325,9
M,1.625,1.275,0.4,35.62114675,14.599992499999999,8.83086925,10.61688775,15
M,1.175,0.9,0.3375,16.62698175,6.2652395,3.1467945,4.6776675,10
I,1.4375,1.0875,0.375,22.8213475,8.94426725,6.95980225,6.70465675,10
I,0.725,0.575,0.2125,3.9689300000000003,1.2757275,0.97805775,1.17650425,6
F,1.5375,1.2125,0.4125,36.967748,16.6978555,8.50485,9.7805775,9
F,1.6625,1.3125,0.4875,49.85259575,25.3728025,10.24834425,13.324264999999999,12
I,1.1875,0.875,0.275,12.94154675,5.556502,2.8066005,3.8271824999999997,7
I,0.9375,0.7,0.25,7.27164675,3.30271675,1.65844575,2.05533875,8
I,0.4625,0.3375,0.1125,0.8221354999999999,0.340194,0.21262125,0.26932025,6
F,1.675,1.3,0.5125,37.9032815,14.7133905,9.05766525,10.489315,13
I,1.0,0.75,0.2375,8.51902475,3.58621175,1.63009625,2.26796,8
F,1.45,1.1,0.3625,30.1355185,10.942907,6.3219385,8.50485,12
I,0.9625,0.675,0.2,6.2085405,3.44446425,1.2757275,1.9844650000000001,7
M,1.225,0.925,0.3,15.43630275,7.49844275,3.2601925,3.81300775,10
M,1.45,1.125,0.375,27.9242575,13.87708025,6.19436575,6.23689,9
F,1.525,1.175,0.425,31.70891575,14.911837,4.592619,8.9300925,11
M,1.55,1.175,0.4125,33.89182725,13.891255,6.747180999999999,7.5126175,9
I,0.825,0.65,0.225,5.59902625,2.90582375,1.190679,1.8427175,7
M,1.025,0.8125,0.25,8.674947,3.5720370000000004,2.08368825,3.0050470000000002,8
M,1.525,1.175,0.4,31.79396425,10.6310625,5.71242425,8.8733935,16
I,0.925,0.7,0.25,4.97533725,2.2963095,1.43164975,1.9844650000000001,7
F,1.3125,1.0,0.375,24.50814275,11.0846545,4.422522,7.087375,8
F,1.5875,1.2375,0.4375,38.612019000000004,14.429895499999999,9.96484925,10.77281,14
F,1.3625,1.05,0.3625,19.447757,9.6671795,4.025629,5.811647499999999,9
F,1.1875,0.9375,0.35,13.53688625,5.74077375,3.30271675,4.1106775,12
F,1.6375,1.3,0.45,42.921143,14.44407025,8.901743,11.906789999999999,18
M,1.525,1.2,0.4,34.6147395,16.45688475,7.44174375,8.50485,11
M,1.1875,0.9125,0.3,13.53688625,5.6415505,2.99087225,3.8271824999999997,7
I,1.0,0.775,0.2125,9.4970825,5.556502,1.6159215,2.83495,6
F,1.625,1.2875,0.4375,39.19318375,16.48523425,8.88756825,10.914557499999999,9
I,0.6875,0.5,0.1875,3.27436725,1.60174675,1.17650425,0.9922325000000001,7
M,1.3,1.0125,0.35,16.42853525,8.12213175,3.7704835,5.2446575,8
M,1.4875,1.15,0.3625,29.95124675,11.04213025,6.59125875,10.489315,15
M,1.3375,1.025,0.3625,22.58037675,10.81533425,5.0745605000000005,6.520385,10
M,1.5375,1.175,0.3875,29.426781,12.23280925,6.56290925,8.1363065,10
I,1.25,0.95,0.3,14.628342000000002,6.10931725,3.69960975,4.6776675,10
M,1.5625,1.2375,0.425,34.6147395,14.599992499999999,7.314171000000001,10.602713,10
M,1.525,1.175,0.4125,31.56716825,13.1825175,6.9739770000000005,8.51902475,11
M,1.5625,1.2125,0.4375,38.71124225,16.8112535,8.4198015,10.3475675,10
I,1.3875,1.1375,0.35,23.7285315,10.5176645,4.7343665,6.662132499999999,9
F,1.5125,1.225,0.4625,33.38153625,12.71475075,7.27164675,9.7805775,19
M,1.575,1.2125,0.45,33.40988575,12.7289255,7.881161,9.752228,9
F,1.5,1.175,0.375,27.91008275,12.927372,5.8683464999999995,7.5126175,10
I,1.1375,0.875,0.3,14.61416725,6.9739770000000005,3.75630875,4.1106775,8
M,1.125,0.8375,0.3125,11.8217415,4.63514325,2.11203775,3.8271824999999997,9
M,1.5,1.1875,0.4,29.511829499999997,11.8217415,7.15824875,9.922325,16
M,1.2375,0.95,0.3,15.989118,6.633783,3.5436875,4.819415,11
I,0.8,0.6375,0.2,4.80524025,2.6081540000000003,1.190679,1.43164975,6
F,1.5625,1.2,0.3875,35.62114675,16.62698175,8.164655999999999,9.4970825,11
M,1.425,1.15,0.45,27.76833525,11.94931425,7.7394134999999995,7.7961125,8
M,0.8625,0.5875,0.225,4.3941725,2.02698925,1.43164975,1.6442709999999998,7
M,1.5875,1.275,0.475,38.215126,14.84096325,8.43397625,13.04077,13
M,1.2125,1.0,0.3625,20.97863,8.51902475,4.5075705,5.5281525,11
M,1.625,1.3,0.3875,35.4652245,14.75591475,8.1363065,9.4970825,11
F,1.65,1.275,0.425,39.179009,16.68368075,9.015141,10.489315,9
I,0.8375,0.6625,0.2,5.71242425,2.551455,1.34660125,1.5592225,6
F,1.45,1.1375,0.375,27.9809565,10.13494625,5.839997,8.3631025,15
I,1.2,0.8875,0.3125,13.154167999999999,5.71242425,2.2963095,4.2240755,7
M,1.7,1.3125,0.4625,45.557646500000004,20.53921275,9.11436425,14.118051000000001,11
F,1.65,1.3375,0.425,43.02036625,20.1564945,8.85921875,11.7650425,9
I,1.55,1.2,0.4125,30.03629525,10.546014,6.123492,10.149121000000001,14
I,0.8875,0.6625,0.2,5.5281525,2.211261,1.28990225,1.6726205,6
I,0.975,0.75,0.2125,8.3064035,3.7137845,1.7293195,2.4097075,7
F,1.4125,1.1,0.4125,25.69882175,12.615527499999999,3.7137845,7.937860000000001,9
M,0.9125,0.675,0.2375,5.10291,2.02698925,1.2757275,1.5592225,9
F,1.525,1.1875,0.5125,37.52056325,15.762322,9.08601475,9.4970825,8
M,1.425,1.1375,0.3625,31.3828965,15.308729999999999,7.229122500000001,7.654364999999999,10
M,1.625,1.2125,0.4375,49.31395525,16.20173925,7.89533575,8.71747125,12
F,1.425,1.15,0.3375,27.08794725,12.06271225,5.74077375,8.221355,11
F,1.4375,1.15,0.4125,29.9654215,15.52135125,6.690482,8.221355,9
M,1.475,1.15,0.35,32.10580875,16.159215,6.633783,8.0796075,9
I,1.1375,0.875,0.2875,15.7906715,7.087375,3.78465825,3.628736,8
M,1.5125,1.2375,0.4,36.7126025,16.612807,6.95980225,8.9300925,11
I,0.925,0.725,0.225,7.21494775,3.061746,1.60174675,1.9844650000000001,6
F,1.6375,1.3375,0.475,50.4337605,13.891255,11.481547500000001,18.852417499999998,16
M,1.275,1.0,0.3125,18.01610725,8.34892775,4.01145425,5.5281525,9
M,1.5375,1.1875,0.375,32.92794425,14.13222575,6.93145275,8.9300925,11
I,0.9125,0.675,0.2125,6.08096775,2.65067825,1.37495075,1.9844650000000001,6
F,1.25,0.975,0.4125,17.293195,6.7188315,4.422522,5.386405,12
I,1.375,1.0875,0.3125,21.64484325,9.62465525,4.97533725,5.51397775,9
F,1.575,1.2625,0.4375,36.55668025,16.839603,8.60407325,11.056305,10
F,1.5125,1.1375,0.3625,27.71163625,13.267566,6.690482,7.7961125,9
F,1.5625,1.2375,0.3875,35.50774875,15.52135125,7.98038425,9.4970825,12
M,1.35,1.0375,0.3375,20.110273499999998,9.42620875,3.4869885000000003,5.839997,8
M,1.575,1.2,0.4,34.416292999999996,13.16834275,7.399219500000001,9.4970825,10
M,1.7125,1.4125,0.4875,50.972401,23.1048425,10.4609655,11.623294999999999,11
M,1.6875,1.3125,0.5,42.354153000000004,20.00057225,8.7599955,11.623294999999999,9
M,1.3,1.025,0.2875,21.829114999999998,11.4248485,4.4508715,5.2446575,8
F,1.6625,1.2625,0.5,38.8104655,18.9091165,8.4198015,10.0640725,9
M,1.225,0.95,0.35,18.10115575,8.34892775,4.025629,5.5281525,10
M,1.5625,1.25,0.45,34.501341499999995,15.195332,8.68912175,10.3475675,10
I,1.1,0.925,0.3,12.37455675,5.329706,2.31048425,4.1673765,7
M,1.625,1.275,0.425,37.1094955,14.84096325,7.427569,11.3681495,11
F,1.725,1.325,0.4375,45.7277435,19.6462035,10.70193625,13.891255,10
I,1.125,0.825,0.25,10.33339275,4.5075705,2.33883375,2.9766974999999998,8
M,1.475,1.1375,0.45,24.16794875,8.54737425,5.17378375,6.3786375,11
I,0.95,0.6875,0.2125,6.7188315,3.2601925,1.14815475,1.9844650000000001,6
I,1.375,1.025,0.4125,22.792998,9.63883,5.783298,7.087375,9
F,1.7,1.3375,0.4625,45.245802000000005,16.6978555,9.9506745,13.11164375,14
I,1.3875,1.075,0.35,20.87940675,10.78698475,4.4508715,6.3786375,11
F,1.675,1.2625,0.4875,43.70075425,19.6462035,10.2908685,12.0485375,11
I,0.9875,0.725,0.2625,7.69688925,3.7137845,1.91359125,2.4097075,7
F,1.3625,1.075,0.4125,24.720764000000003,8.7032965,6.520385,9.7805775,17
I,0.925,0.725,0.2375,7.314171000000001,3.18931875,1.8427175,2.16873675,6
M,1.4125,1.1,0.325,24.323871,9.2135875,5.62737575,8.0796075,10
M,1.4875,1.15,0.35,26.109889499999998,11.35397475,5.74077375,8.15048125,8
F,1.425,1.1625,0.475,28.661344500000002,11.07047975,7.229122500000001,8.9300925,13
M,1.4,1.1125,0.375,23.91280325,9.87980075,5.88252125,6.3786375,10
I,1.025,0.8125,0.25,7.78193775,2.6932025,1.80019325,2.551455,7
F,1.275,0.9625,0.3375,15.875720000000001,6.73300625,3.01922175,4.9611625,12
M,1.5125,1.2,0.4125,32.119983500000004,16.045817,5.54232725,8.6465975,8
F,1.6625,1.3125,0.5125,40.965027500000005,17.8885345,9.11436425,12.3320325,13
I,0.8,0.6,0.225,4.46504625,1.9844650000000001,0.75126175,1.20485375,6
M,1.2625,1.0125,0.3625,18.69649525,7.6260155,4.86193925,5.2446575,12
I,0.9375,0.7,0.225,6.095142500000001,2.381358,1.70097,2.551455,7
M,1.4,1.05,0.3625,22.41027975,10.404266499999999,5.0178614999999995,6.9456275,9
M,1.3125,1.0125,0.3125,18.597272,8.46232575,4.89028875,5.811647499999999,14
F,1.6,1.2875,0.4125,39.02308675,14.04717725,10.4609655,11.169703,13
F,1.5625,1.225,0.475,38.88133925,16.0741665,8.5898985,10.20582,12
I,1.175,0.9375,0.3,15.74814725,6.095142500000001,3.01922175,6.23689,8
F,1.375,1.075,0.3625,23.700182,8.3064035,5.62737575,7.229122500000001,10
F,1.1625,0.9375,0.3,15.337079500000002,6.520385,3.40194,4.819415,13
I,0.475,0.325,0.1,0.75126175,0.25514549999999997,0.1417475,0.25514549999999997,4
I,1.3625,1.025,0.4,22.1976585,8.32057825,4.479221,7.937860000000001,10
M,1.2875,0.9875,0.35,16.71203025,7.81028725,3.86970675,5.5281525,9
F,1.4375,1.15,0.4125,25.92561775,11.8784405,5.45727875,7.37087,9
F,1.425,1.1125,0.375,28.831441499999997,14.92601175,5.74077375,7.5126175,10
M,1.5625,1.25,0.4125,39.179009,19.220961,7.38504475,9.2135875,9
I,1.6,1.3,0.375,33.0838665,15.0535845,6.7755304999999995,8.9300925,10
F,1.525,1.1875,0.375,28.08017975,10.77281,5.82582225,8.221355,13
I,0.875,0.6375,0.2,5.0745605000000005,2.26796,1.09145575,1.5592225,5
I,1.275,1.0125,0.325,17.95940825,7.15824875,3.95475525,5.2446575,10
M,1.6375,1.2875,0.425,45.68521925,23.85610425,8.674947,11.1980525,11
I,1.35,1.05,0.35,19.74542675,6.8889285000000005,5.556502,5.14543425,12
M,0.8125,0.575,0.2,3.9689300000000003,1.60174675,0.9355334999999999,1.190679,10
I,1.0,0.75,0.2375,8.986791499999999,3.78465825,1.63009625,2.1262125,6
F,1.6125,1.3125,0.4625,41.4753185,18.852417499999998,7.3425205,12.190285000000001,13
F,1.6875,1.3375,0.4875,41.276872,16.4710595,9.015141,12.757275,12
F,1.525,1.1375,0.4,30.40483875,13.87708025,6.59125875,7.654364999999999,13
F,1.75,1.3875,0.4,43.70075425,16.96717575,7.27164675,14.0330025,19
M,1.5,1.1875,0.3125,26.12406425,12.48795475,6.25106475,7.229122500000001,9
F,1.675,1.3,0.5125,38.22930075,13.62193475,9.8372765,12.85649825,15
M,0.9375,0.7125,0.225,6.123492,2.494756,1.1056305,1.70097,12
M,1.5375,1.175,0.375,31.70891575,14.81261375,6.67630725,8.6465975,10
I,1.35,1.0625,0.35,21.035329,9.90815025,4.52174525,5.06038575,9
M,1.5625,1.225,0.45,31.127751,13.16834275,7.64019025,10.20582,9
M,1.15,0.9,0.325,13.48018725,5.96756975,2.721552,4.53592,9
I,0.5375,0.375,0.125,1.09145575,0.43941725,0.18427175,0.1417475,4
I,0.9625,0.75,0.25,7.81028725,3.69960975,1.587572,2.05533875,8
I,0.975,0.725,0.2375,7.9095105,3.27436725,1.43164975,2.26796,7
I,1.0375,0.7875,0.2625,9.4970825,4.37999775,2.08368825,2.9766974999999998,6
M,1.925,1.3875,0.5375,55.735117,26.932025,11.5949455,13.4660125,11
I,1.3,0.9875,0.3,16.924651500000003,7.8528115000000005,3.67126025,5.2446575,8
M,1.475,1.2125,0.4625,31.751440000000002,14.118051000000001,6.4920355,9.08601475,10
I,1.175,0.9375,0.325,15.7339725,5.71242425,2.5231055000000002,5.10291,10
M,1.625,1.275,0.475,43.6298805,19.1359125,9.015141,10.13494625,11
F,1.8,1.325,0.525,46.42230625,20.65261075,10.58853825,12.85649825,13
M,1.475,1.1625,0.3625,24.79163775,11.736692999999999,4.592619,7.087375,10
M,1.4875,1.15,0.3625,26.761928,11.77921725,5.556502,7.229122500000001,9
F,1.7125,1.2875,0.45,41.220172999999996,17.690088,8.80251975,11.056305,13
M,1.275,0.975,0.3875,18.61144675,8.2497045,5.20213325,4.9611625,8
I,1.2,0.925,0.3375,12.88484775,5.34388075,2.90582375,4.252425,8
I,1.0625,0.825,0.275,10.95708175,4.847764499999999,2.0978630000000003,3.40194,7
I,0.725,0.525,0.1625,3.67126025,1.17650425,0.63786375,0.9922325000000001,8
I,0.5875,0.45,0.15,1.0489315000000001,0.623689,0.3118445,0.5102909999999999,5
M,1.2,0.95,0.3125,16.42853525,6.50621025,3.95475525,5.386405,11
M,1.3875,1.0625,0.425,30.8159065,11.07047975,5.59902625,11.3398,13
M,1.4625,1.1375,0.375,23.6151335,10.56018875,5.06038575,7.087375,11
M,1.4,1.075,0.375,24.79163775,11.4248485,4.86193925,6.520385,11
F,1.4875,1.2125,0.4,34.28872025,14.81261375,8.391452000000001,8.391452000000001,9
F,1.7,1.3375,0.5,42.354153000000004,13.6928085,9.3836845,14.401546,18
F,1.375,1.125,0.4,30.43318825,11.736692999999999,6.90310325,8.0796075,14
I,1.1125,0.8375,0.275,10.744460499999999,4.32329875,2.22543575,3.118445,7
M,1.5625,1.225,0.3875,32.13415825,14.259798499999999,7.10154975,7.6827145,9
I,1.425,1.0875,0.3625,24.87668625,12.133586,6.1518415,6.23689,9
M,1.425,1.125,0.3625,23.85610425,9.87980075,4.252425,7.229122500000001,14
I,0.7,0.5,0.1625,2.59397925,0.9355334999999999,0.4252425,0.850485,6
M,1.6,1.2875,0.4125,42.82191975,20.93610575,9.99319875,10.56018875,12
M,1.25,0.925,0.3375,14.44407025,5.85417175,3.175144,4.6776675,8
I,0.3875,0.275,0.125,0.66621325,0.226796,0.07087375,0.226796,3
I,0.925,0.7375,0.2125,7.9095105,3.2601925,1.757669,2.1262125,7
F,1.4875,1.2125,0.4875,46.5988105,22.6796,11.49572225,11.623294999999999,9
M,1.7375,1.35,0.4375,41.8722115,19.7029025,9.979024,11.3398,11
M,1.425,1.15,0.4125,23.5584345,9.62465525,4.2240755,7.087375,8
M,1.1125,0.9,0.3,12.3887315,4.97533725,2.4097075,3.8271824999999997,10
M,1.4125,1.1,0.3625,25.769695499999997,10.432616000000001,6.19436575,7.7961125,9
I,1.15,0.85,0.275,12.43125575,5.9533949999999995,2.62232875,3.40194,8
F,1.4125,1.1,0.3875,24.607366,9.865625999999999,6.1518415,7.37087,12
M,1.1125,0.875,0.275,12.99824575,5.74077375,2.87747425,3.685435,8
M,1.225,0.95,0.3625,17.02387475,7.0023265,4.025629,4.9611625,11
M,1.6,1.275,0.4375,42.48172575,13.721157999999999,7.9662095,15.01106025,20
I,1.0,0.75,0.225,8.618248,3.3168915,1.8427175,2.551455,7
M,1.6,1.275,0.4,43.6298805,18.15785475,10.16329575,12.190285000000001,11
M,1.0375,0.7625,0.2375,8.561549000000001,4.309124,1.74349425,2.08368825,8
M,1.45,1.1375,0.425,24.153774,11.623294999999999,4.89028875,6.3786375,14
M,1.875,1.5,0.425,53.070264,25.04678325,11.60912025,16.44271,12
I,1.3,1.075,0.3125,19.85882475,9.62465525,3.84135725,5.6699,8
I,1.025,0.7625,0.2375,7.18659825,3.13261975,1.63009625,2.83495,7
F,1.6,1.275,0.425,39.41997975,18.0586315,8.43397625,11.056305,10
M,0.8625,0.7,0.25,6.30776375,2.45223175,1.6442709999999998,2.1262125,7
M,0.925,0.7125,0.225,7.5126175,2.56562975,1.71514475,2.67902775,7
F,1.7625,1.425,0.4625,52.219778999999996,26.4500835,11.566596,12.14776075,11
I,1.1875,0.925,0.3,14.75591475,6.605433500000001,3.3735904999999997,4.12485225,8
M,1.6125,1.2625,0.4625,40.483086,16.4710595,7.98038425,12.757275,16
F,1.5,1.2,0.4,28.02348075,12.74310025,5.556502,8.50485,10
F,1.5375,1.175,0.4625,32.16250775,16.6411565,7.15824875,8.9300925,10
F,1.4125,1.2625,0.475,36.18813675,14.203099499999999,7.9095105,11.3398,9
F,1.2875,0.9625,0.3,19.74542675,7.49844275,3.9405805,5.386405,12
M,1.55,1.2375,0.45,36.38658325,13.1258185,7.427569,12.45960525,12
I,1.175,0.9125,0.2875,15.507176500000002,6.2652395,2.70737725,3.40194,8
